sampleId	sampleName	source	AssemblyAccession	AssemblyName	SpeciesName	taxonomy_corrected	SpeciesTaxid	Organism	AssemblyStatus	AssemblyType	BioSampleAccn	strain	geo_loc_name	geo_loc_country	collection_year	collection_date	host	isolation_source	env_broad_scale	env_local_scale	env_medium	length	GC_per	n_contigs	N50	N90	L50	L90	auN	N_per_100kb	contigs_gt_0kb	contigs_gt_1kb	contigs_gt_5kb	contigs_gt_10kb	contigs_gt_25kb	contigs_gt_50kb	length_gt_0kb	length_gt_1kb	length_gt_5kb	length_gt_10kb	length_gt_25kb	length_gt_50kb	largest_contig	buscog.complete	buscog.complete_single_copy	buscog.complete_duplicated	buscog.fragmented	buscog.missing	buscog.total	buscop.complete	buscop.complete_single_copy	buscop.complete_duplicated	buscop.fragmented	buscop.missing	buscop.total	submission_y	SubmissionDate	SubmitterOrganization	FtpPath_RefSeq	FtpPath_GenBank	Id	taxonomy_check_status	taxonomy_check_method	representative_status	ExclFromRefSeq	Anomalous	replaced	synonym_GB	synonym_RS	synonym_similarity	sample_type	collected_by	lat_lon	num_replicons	biomaterial_provider	isol_growth_condt	ref_biomaterial	sample_name	sub_species	project_name	culture_collection	ena_first_public	ena_last_update	external_id	insdc_center_alias	insdc_center_name	insdc_first_public	insdc_last_update	insdc_status	submitter_id	ena_checklist	depth	host_tissue_sampled	altitude	investigation_type	sequencing_method	type_material	geographic_location_latitude	geographic_location_longitude	temp	geographic_location_depth	locus_tag_prefix	water_environmental_package	identified_by	plant_associated_environmental_package	biotic_relationship	rel_to_oxygen	habitat	cell_shape	disease	environmental_sample	gold_stamp_id	gram_staining	host_taxid	motility	note	oxygen_requirement	pathogenicity	phenotypes	samp_collect_device	samp_mat_process	samp_size	serotype	sporulation	target_gene	target_subfragment	temperature_range	assembly_method	broker_name	check_list_type	climate_environment	estimated_size	gcat_id	genome_coverage	geographic_location_elevation	health_state	health_status_of_host	host_age	host_height	host_infra_specific_name	host_infra_specific_rank	host_life_stage	latitude	longitude	oxy_stat_samp	plant_body_site	reference_guided_assembly	relevant_e_resources	samp_store_dur	samp_store_temp	season_environment	sequencing_technology	soil_environmental_package	source_material_id	subsrc_note	tax_id	trophic_level	symptom_per_2019	symptom_per_2020	symptom_per_2021	virulence.old	virulence	virulence_pcr
GCF_000808385.1_ASM80838v1	GCF_000808385.1	NCBI	GCF_000808385.1	ASM80838v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN03252594	Y52	China: Beijing	China	2013	2013-08-01	Brassica rapa ssp. chinensis	infected leaves	NA	NA	NA	4780080	52.21	17	429995	139589	4	12	486409.5	6.76	17	17	17	17	17	15	4780080	4780080	4780080	4780080	4780080	4701981	975379	99.545	99.318	0.227	0.227	0.227	440	99.318	99.091	0.227	0.227	0.455	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/385/GCF_000808385.1_ASM80838v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/385/GCA_000808385.1_ASM80838v1	237711	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808385.1	GCF_000808385.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000808355.1_ASM80835v1	GCF_000808355.1	NCBI	GCF_000808355.1	ASM80835v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN03252622	B6	China: Beijing	China	2013	2013-07-01	Brassica rapa ssp. pekinensis (Chinese cabbage)	infected leaves	NA	NA	NA	4683460	52.2	33	286737	78081	5	17	364495.3	4.21	34	32	29	29	24	20	4683764	4682927	4674256	4674256	4599123	4444810	758112	99.318	98.864	0.455	0.455	0.227	440	99.091	98.636	0.455	0.455	0.455	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/355/GCF_000808355.1_ASM80835v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/355/GCA_000808355.1_ASM80835v1	237701	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808355.1	GCF_000808355.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000808255.1_ASM80825v1	GCF_000808255.1	NCBI	GCF_000808255.1	ASM80825v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN03252603	Y46	China: Beijing	China	2013	2013-08-01	Brassica rapa ssp. chinensis	infected leaves	NA	NA	NA	4777745	52.01	31	265122	105341	6	16	315910.6	3.39	31	31	26	25	24	18	4777745	4777745	4763975	4757224	4738809	4508915	688056	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/255/GCF_000808255.1_ASM80825v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/255/GCA_000808255.1_ASM80825v1	237691	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808255.1	GCF_000808255.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000808235.1_ASM80823v1	GCF_000808235.1	NCBI	GCF_000808235.1	ASM80823v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Contig	haploid	SAMN03252605	Y21	China: Beijing	China	2013	2013-07-01	Brassica rapa ssp. chinensis	infected leaves	NA	NA	NA	4762596	52.11	22	385890	148896	4	12	444616.4	0.1	22	22	20	19	19	15	4762596	4762596	4758630	4748874	4748874	4604341	864246	99.545	99.318	0.227	0.227	0.227	440	99.545	99.318	0.227	0.227	0.227	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/235/GCF_000808235.1_ASM80823v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/235/GCA_000808235.1_ASM80823v1	237681	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808235.1	GCF_000808235.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000808245.1_ASM80824v1	GCF_000808245.1	NCBI	GCF_000808245.1	ASM80824v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN03252606	Y29	China: Beijing	China	2013	2013-07-01	Brassica rapa ssp. chinensis	infected leaves	NA	NA	NA	4815476	51.87	27	262727	103178	6	17	417971.8	4.38	27	26	25	25	22	20	4815476	4814904	4812082	4812082	4754781	4668772	1086358	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/245/GCF_000808245.1_ASM80824v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/245/GCA_000808245.1_ASM80824v1	237671	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808245.1	GCF_000808245.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000808145.1_ASM80814v1	GCF_000808145.1	NCBI	GCF_000808145.1	ASM80814v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN03252595	Y62	China: Beijing	China	2013	2013-08-01	Brassica rapa ssp. chinensis	infected leaves	NA	NA	NA	4857062	51.98	14	816391	247950	2	7	1058340	3.99	14	14	12	11	11	9	4857062	4857062	4852692	4845390	4845390	4766111	1932492	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/145/GCF_000808145.1_ASM80814v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/145/GCA_000808145.1_ASM80814v1	237651	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808145.1	GCF_000808145.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000808115.1_ASM80811v1	GCF_000808115.1	NCBI	GCF_000808115.1	ASM80811v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN03220250	Y49	China: Beijing	China	2013	2013-08-01	Brassica rapa ssp. chinensis	infected leaves	NA	NA	NA	4702692	52.01	31	269637	107484	6	18	286407	5.7	31	30	25	25	25	21	4702692	4702160	4690661	4690661	4690661	4525228	507709	99.318	98.864	0.455	0.455	0.227	440	99.318	98.864	0.455	0.455	0.227	440	2014	2014-12-29T00:00:00Z	Beijing Academy of Agriculture and Forestry Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/808/115/GCF_000808115.1_ASM80811v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/115/GCA_000808115.1_ASM80811v1	237631	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000808115.1	GCF_000808115.1	identical	whole organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000803315.1_ASM80331v1	GCF_000803315.1	NCBI	GCF_000803315.1	ASM80331v1	Pectobacterium actinidiae	FALSE	1507808	Pectobacterium actinidiae (enterobacteria)	Contig	haploid	SAMN02849387	KKH3	South Korea	Republic of Korea	2006	2006-01-01	NA	kiwi fruit	NA	NA	NA	4922167	51.54	3	4068673	851331	1	2	3510419.1	0	3	3	2	2	2	2	4922167	4922167	4920004	4920004	4920004	4920004	4068673	99.773	99.091	0.682	0.227	0	440	99.773	99.091	0.682	0.227	0	440	2014	2014-12-18T00:00:00Z	National Academy of Agricultural Science	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/315/GCF_000803315.1_ASM80331v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/315/GCA_000803315.1_ASM80331v1	235281	OK	NCBI_ANI	representative genome	NA	NA	NA	GCA_000803315.1	GCF_000803315.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	type strain of Pectobacterium actinidiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000803215.1_ASM80321v1	GCF_000803215.1	NCBI	GCF_000803215.1	ASM80321v1	Pectobacterium fontis	FALSE	2558042	Pectobacterium fontis (enterobacteria)	Contig	haploid	SAMN03154070	M022	Malaysia	Malaysia	2013	2013-10-01	NA	waterfall	NA	NA	NA	4146398	51.22	91	126203	38688	12	36	123759.3	0	105	81	58	47	40	32	4151564	4138905	4089451	4012350	3881625	3600426	238213	99.773	99.091	0.682	0.227	0	440	99.773	99.091	0.682	0.227	0	440	2014	2014-12-17T00:00:00Z	University of Malaya	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/215/GCF_000803215.1_ASM80321v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/215/GCA_000803215.1_ASM80321v1	235231	OK	NCBI_ANI	representative genome	NA	NA	NA	GCA_000803215.1	GCF_000803215.1	identical	NA	Wen-Si Tan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	type strain of Pectobacterium fontis Oulghazi et al. 2019	NA	NA	28	NA	NA	NA	Wen-Si Tan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000769535.1_ASM76953v1	GCF_000769535.1	NCBI	GCF_000769535.1	ASM76953v1	Pectobacterium odoriferum	FALSE	78398	Pectobacterium odoriferum (enterobacteria)	Complete Genome	haploid	SAMN03098274	BC S7	China: Beijing	China	2007	2007-05-01	Brassica rapa ssp. pekinensis (Chinese cabbage)	infected leaf	NA	NA	NA	4933575	51.75	1	4933575	4933575	1	1	4933575	0	1	1	1	1	1	1	4933575	4933575	4933575	4933575	4933575	4933575	4933575	97.727	97.273	0.455	1.818	0.455	440	97.727	97.273	0.455	1.818	0.455	440	2014	2014-10-28T00:00:00Z	Beijing Agro-Biotechnology Research Center	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/769/535/GCF_000769535.1_ASM76953v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/769/535/GCA_000769535.1_ASM76953v1	218401	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000769535.1	GCF_000769535.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000757625.1_PecWasRNS_1.0	GCF_000757625.1	NCBI	GCF_000757625.1	PecWasRNS_1.0	Pectobacterium parmentieri	FALSE	1905730	Pectobacterium parmentieri (enterobacteria)	Scaffold	haploid	SAMN02729843	RNS 08-42-1A	France	France	2008	2008-01-01	NA	potato	temperate broadleaf forest	isolated from glasshouse environement	potato	5015359	50.38	8	3310642	716675	1	3	2400434.5	701.07	8	8	6	5	5	5	5015359	5015359	5011176	5005129	5005129	5005129	3310642	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2014	2014-10-03T00:00:00Z	CNRS - UPR2355	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/625/GCF_000757625.1_PecWasRNS_1.0	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/757/625/GCA_000757625.1_PecWasRNS_1.0	215301	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000757625.1	GCF_000757625.1	identical	NA	NA	48.07 N 1.41 W	1	NA	TY medium 25 C	Draft genome sequence of the potato phytopathogen Pectobacterium wasabiae strain RNS 08.42.1A.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	type strain of Pectobacterium parmentieri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000173155.1_ASM17315v1	GCF_000173155.1	NCBI	GCF_000173155.1	ASM17315v1	Pectobacterium carotovorum	FALSE	554	Pectobacterium carotovorum subsp. carotovorum WPP14 (enterobacteria)	Contig	haploid	SAMN02472006	WPP14	NA	NA	NA	NA	NA	NA	NA	NA	NA	4748590	51.98	272	38023	9209	45	133	39436	0	741	230	173	129	74	18	4823187	4720008	4549124	4237142	3290276	1247936	102016	93.182	92.727	0.455	5	1.818	440	92.955	92.5	0.455	5	2.045	440	2008	2008-09-09T00:00:00Z	University of Wisconsin	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/173/155/GCF_000173155.1_ASM17315v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/173/155/GCA_000173155.1_ASM17315v1	214578	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000173155.1	GCF_000173155.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	carotovorum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000173135.1_ASM17313v1	GCF_000173135.1	NCBI	GCF_000173135.1	ASM17313v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense PBR1692 (enterobacteria)	Contig	haploid	SAMN02472014	PBR1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	4777209	52.13	143	75304	24769	19	61	110541.6	0	1370	130	92	79	60	37	4918574	4769011	4672763	4576758	4282948	3476645	350808	98.636	97.955	0.682	0.682	0.682	440	98.409	97.727	0.682	0.909	0.682	440	2008	2008-09-09T00:00:00Z	University of Wisconsin	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/173/135/GCF_000173135.1_ASM17313v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/173/135/GCA_000173135.1_ASM17313v1	214538	OK	NCBI_ANI	NA	contaminated	contaminated	NA	GCA_000173135.1	GCF_000173135.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	brasiliense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000754765.1_ASM75476v1	GCF_000754765.1	NCBI	GCF_000754765.1	ASM75476v1	Pectobacterium odoriferum	FALSE	78398	Pectobacterium odoriferum (enterobacteria)	Contig	haploid	SAMN03010636	NCPPB 3839	France	France	1978	1978-01-01	Cichorium intybus	NA	NA	NA	NA	5050674	51.64	109	278770	36495	5	29	406589.8	0	156	86	53	42	37	22	5066211	5033949	4955170	4879366	4785482	4257205	1127947	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2014	2014-09-15T00:00:00Z	Food and Environment Research Agency	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/765/GCF_000754765.1_ASM75476v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/765/GCA_000754765.1_ASM75476v1	210821	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000754765.1	GCF_000754765.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NCPPB:3839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	type strain of Erwinia carotovora subsp. odorifera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000754715.1_ASM75471v1	GCF_000754715.1	NCBI	GCF_000754715.1	ASM75471v1	Pectobacterium odoriferum	FALSE	78398	Pectobacterium odoriferum (enterobacteria)	Contig	haploid	SAMN03010638	NCPPB 3841	France	France	1979	1979-01-01	Cichorium intybus	NA	NA	NA	NA	5456042	51.49	167	238674	32798	9	35	231649.1	0	223	128	63	51	39	23	5472601	5429717	5289416	5211736	5026376	4458833	580480	99.545	98.636	0.909	0.227	0.227	440	99.545	98.636	0.909	0.227	0.227	440	2014	2014-09-15T00:00:00Z	Food and Environment Research Agency	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/715/GCF_000754715.1_ASM75471v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/715/GCA_000754715.1_ASM75471v1	210811	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000754715.1	GCF_000754715.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NCPPB:3841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_000754695.1_ASM75469v1	GCF_000754695.1	NCBI	GCF_000754695.1	ASM75469v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Contig	haploid	SAMN03010639	LMG 21371	Brazil	Brazil	2002	2002-01-01	Solanum tuberosum	Rio Grande do Sul	NA	NA	NA	4818287	52.12	72	514700	105887	4	11	541476.6	0	109	36	25	18	16	14	4831535	4794768	4769753	4722250	4696423	4640492	1003486	99.545	98.864	0.682	0.227	0.227	440	99.545	98.864	0.682	0.227	0.227	440	2014	2014-09-15T00:00:00Z	Food and Environment Research Agency	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/695/GCF_000754695.1_ASM75469v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/695/GCA_000754695.1_ASM75469v1	210801	OK	NCBI_ANI	NA	NA	NA	NA	GCA_000754695.1	GCF_000754695.1	identical	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LMG:21371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	type strain of Pectobacterium brasiliense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
